18482 16606988.9100
73 1574 46.7010
73 9839 186.3750
73 10258 725.8860
73 16683 27.6420
6078 7043 43.1510
6078 9068 299.4620
3497 8539 342.4980
3497 14720 287.8300
15543 7150 1088.8020
8540 36 734.1230
8540 13207 448.4680
4389 12609 1088.6540
15663 16322 593.1050
15663 18009 1754.6050
16321 15663 89.5330
18009 2327 313.5550
14963 3493 427.2680
16011 5395 91.5060
18531 10317 480.0270
13535 13168 1203.9140
12309 3735 391.5030
12309 3764 2434.1940
2921 16125 71.4750
10940 5031 19.6230
14075 1378 3577.9720
14075 10940 604.0820
2684 13141 322.3070
203 11815 93.9080
203 15225 346.5360
203 17266 96.9890
14240 14693 79.0890
10234 12473 396.6560
10234 16686 43.3890
10234 16877 1049.9490
10234 17175 486.8020
12878 9090 40.5030
14847 10288 282.0280
14847 11020 20.8170
16961 9439 1352.7070
16961 10256 422.6280
16961 12477 7.7110
17996 3957 637.5600
4977 8356 97.0870
4977 13296 482.8470
4977 15687 179.2060
18654 9527 240.7710
18654 18282 482.6750
13764 8168 222.5610
14088 1796 37.5230
14088 2662 24.6290
9695 10409 1440.4900
10706 10409 779.7920
10706 15821 76.5370
13341 16085 2443.3380
18633 13341 3412.9430
5877 18633 4531.4570
6780 4489 3807.7340
6780 11598 164.2040
15269 3335 100.1960
1082 1467 2888.4610
1082 12927 288.0120
18283 2951 6496.7180
18283 10580 374.6990
6630 584 3907.6830
6803 6497 9422.9170
11445 6960 4398.4660
498 52 692.2660
17606 498 2241.8400
7546 17670 1005.1100
17670 4684 1990.1400
2161 12120 941.9090
2161 14526 501.8220
2161 17670 828.9550
3089 368 33.4110
3089 7974 312.7120
3089 15271 1570.2640
1310 15704 634.9300
18718 7256 3420.6300
7256 3700 498.6890
14366 18682 1180.6690
18682 17754 135.6700
14185 18384 824.2050
18384 7511 1919.1100
18384 7925 276.6230
1017 8638 97.8460
6663 2813 1859.1670
847 6663 1186.9670
2334 2653 1599.2570
2334 15184 796.2470
10961 13605 1079.0770
7623 13605 4369.1350
13605 14864 598.8040
6391 18229 27.3700
4925 9059 23.5070
4925 11957 1053.1320
8577 446 1525.8360
11957 12291 45.9730
8691 12291 912.9260
9059 6391 64.0490
14592 8597 81.0020
17087 16595 188.3150
7696 8516 49.9160
5208 16690 115.1480
13166 2062 1172.2670
2062 17572 1250.3980
15718 13506 75.0630
1465 12354 4608.4150
1465 14885 614.9050
17331 3256 247.6150
8034 5990 49.8610
13760 8034 130.4690
13760 15440 682.1160
8684 5953 6.8420
17380 15781 763.0100
17380 17498 24.7150
13922 198 2.3640
13922 10930 641.2130
8771 10089 136.6460
8771 16641 191.9280
8771 18204 1336.4950
16641 14163 49.9820
5472 14098 1173.0120
1857 3352 458.5400
2798 17171 233.8800
5343 2115 716.5990
6090 5472 1790.9580
6090 17171 78.3620
3352 12518 825.8720
17082 3411 538.2090
17082 6090 470.3270
17082 8667 49.5470
17171 1377 5726.4620
17171 6818 495.5150
12778 6763 12.8470
12577 1257 99.7740
1631 15992 243.7600
5428 13784 67.2560
13798 12472 170.6930
16527 6951 46.3620
6534 4805 513.1690
10869 9432 528.0520
17108 3320 139.8270
431 2004 674.1450
7072 493 35.3610
7072 8394 125.6370
7072 17770 64.4800
14113 1602 297.5370
14113 11851 3.8060
15282 5281 356.2930
17742 17125 33.7150
7756 2833 1261.7810
7756 18336 200.0810
7115 3371 79.7560
2906 7111 451.7800
105 10407 211.8270
105 17553 959.0550
6924 8931 34.2490
13688 6924 356.3880
4453 1949 329.4960
4453 6401 284.2860
4453 7049 166.4730
1685 10555 4692.8970
1685 13622 325.0360
1685 13860 157.4570
9383 4670 91.2260
9985 5246 256.2450
4599 14664 1740.8020
11640 14730 936.6220
13524 1241 4058.7070
13524 7617 318.7690
207 6736 1664.9690
15333 17799 1901.7510
5335 17870 76.3440
1598 11122 1297.7220
1598 12548 616.7050
1598 12568 5456.5270
1598 17646 264.9010
13031 5466 311.1170
13031 8399 74.6780
7898 10827 250.0270
16240 8344 85.5530
16240 14437 396.6700
8920 17577 2740.9750
13258 2613 604.7550
14348 167 1463.5580
14348 9542 2546.9170
14348 15396 1641.3060
3053 6274 245.3420
13049 10956 2234.5380
13049 11042 488.5250
14346 12099 802.2470
14346 14663 557.7530
10723 10486 13.8990
8743 9367 804.9660
18331 16397 209.9920
16833 15684 562.1880
16855 1898 33.6180
8733 13059 281.2500
8805 10712 291.6760
15826 17682 40.2410
4985 1301 3669.0640
4985 15389 1650.5560
18255 10743 70.4840
18422 4899 384.6830
14100 14110 15.3630
14100 18496 6.8990
10187 18311 282.7340
4186 276 370.3470
11623 8492 157.6530
11623 18422 108.5190
2283 12414 4599.5110
2271 9306 432.1010
2271 16079 58.1230
595 2075 316.7300
16090 3137 317.3440
16090 16237 779.0030
7937 13567 191.3090
7937 17877 95.7940
6313 5704 108.2930
6313 7270 575.4950
13170 6943 79.1670
13170 15253 161.9810
5493 718 177.8150
5493 2855 1625.6180
5493 5789 502.5110
5493 9651 1339.0780
5493 12706 399.7080
13095 4761 94.3040
3085 4887 1535.9030
17972 13398 303.0970
15857 7019 1331.4220
8028 13196 762.8670
3064 6897 74.5130
3483 3152 359.8760
15912 8567 84.2080
16929 2264 823.3630
4477 11750 55.9030
4477 18093 76.3010
5941 18093 92.2550
11750 13832 215.7140
759 11091 171.8460
17117 696 37.7260
3398 11482 459.7150
16595 8312 139.1080
10710 15753 23.2730
8706 1327 557.9380
4387 12061 352.7850
11574 1577 220.9710
8488 2194 298.3000
8488 2685 589.1940
8488 6020 226.5000
16753 2272 266.6610
16753 3751 616.9620
16753 9982 34.6770
4798 11956 2171.7850
4798 13389 1430.3030
3564 3562 525.0650
1145 3564 1687.8330
10076 3443 784.5520
3443 7113 390.5260
2214 5427 3520.3690
4809 4490 559.9900
4809 11384 1181.6540
1062 8371 202.1880
1062 14625 762.1790
14526 18425 309.4660
15332 18425 4427.3420
18425 11356 3353.9050
4571 1146 784.6660
4252 12166 102.9590
3878 2019 710.3400
7554 14411 2185.4960
3467 5305 367.4430
3467 10309 518.0240
1658 18311 23.2140
5305 4978 582.0760
9544 217 188.3630
9544 2823 26.2190
9544 4978 569.6610
9544 9792 414.7500
9544 13242 152.1350
13242 3506 373.3080
13736 13242 871.5420
10813 9852 669.4640
13586 4508 806.3400
12306 10145 182.9320
12306 15120 54.5410
17775 2619 108.2590
17775 11854 9204.3360
17775 17761 172.1590
18507 13543 4583.2010
18507 16519 37.0160
13470 15924 205.8310
13470 18626 185.5720
3847 2319 376.6630
3847 18325 3336.8640
18234 1210 379.1420
10393 10561 3792.5800
17702 17775 1787.4630
11124 4030 3792.2220
11124 14094 2502.0070
6872 16486 1706.8540
16486 13790 217.7210
1109 13548 520.1970
13352 6540 6068.8730
13352 11643 1071.7590
13352 18634 1044.6370
10300 2526 221.4220
18029 4059 1805.7350
9772 10618 281.5710
9772 16875 816.8240
6488 12356 212.4300
2352 10073 2374.0390
5791 468 2816.3180
13588 5791 1654.8020
8166 9182 236.3110
15981 13249 1160.1340
14534 12946 31.0860
5562 10998 3442.0510
10998 7279 913.4330
1327 1663 5523.7940
1125 4700 294.6920
2524 12485 471.5540
14990 16497 3369.5460
14304 6042 467.8740
6703 16938 1192.0320
14948 7241 118.9160
1436 8123 466.7300
1436 8124 431.7610
6573 18643 320.6240
13901 14351 139.2790
5737 834 26.3200
5737 3103 111.8650
3988 5244 45.5060
3988 12988 26.4990
3988 17727 77.7280
9425 15425 509.4580
9801 5113 882.4400
9801 7239 1263.9310
9801 16800 1586.1550
7239 14690 588.9180
16425 5113 2797.0350
15500 10657 1013.7570
7899 13185 256.6020
7899 17397 700.2730
9228 11948 112.7640
9228 15740 63.6180
7589 9982 97.8360
8669 119 136.1830
8669 14405 182.6640
10330 8369 78.1560
8961 1528 202.9220
8961 10685 267.3780
6278 5980 206.6660
6278 7958 768.0070
6278 14156 1513.7120
538 2444 186.6540
538 11700 457.3330
8903 6278 127.5250
5626 15850 302.7940
11407 1426 233.8070
11407 1867 350.8950
5294 17090 575.3470
5957 3893 410.8740
18635 8949 972.3730
18635 9416 77.6230
3625 18122 571.4350
6131 12559 457.2920
14235 11838 29.2850
6616 13257 1355.9700
10925 11815 177.9200
4264 504 163.0350
4264 5745 150.3970
4264 15232 217.4870
4264 17161 3588.9220
4264 18355 1440.2120
17375 16959 2098.4870
12014 929 400.2540
12014 4906 785.3240
12014 8909 368.0850
12014 8967 1729.1490
1788 15748 78.4290
426 16131 106.8380
12334 2779 154.2960
7418 7513 114.8970
7418 10543 210.0070
7418 18368 45.8560
10115 15147 3.0970
11120 10538 30.1880
11120 15326 65.0380
11436 5863 163.9620
12046 16471 138.3080
12396 426 96.2780
14672 16471 235.5250
16131 10530 44.3290
16451 14472 62.5960
18353 8354 128.1400
18353 18468 98.2480
18367 12334 75.7360
18374 10530 58.6540
18374 15326 182.6740
18374 17141 273.1990
18374 18354 331.8540
18477 10530 149.3670
11270 10420 681.5230
14361 4348 4369.3210
14261 6774 889.4850
16034 9078 1607.1520
10135 6123 4.4940
11543 14058 15.1190
11543 17630 50.3470
6834 2098 193.7970
13235 7255 389.3990
16638 13778 901.8240
18334 6834 101.0740
6154 312 92.4410
6154 9732 100.1950
6154 12899 478.5850
11863 5430 369.3430
13693 5130 5122.8610
13693 15743 19.2640
13693 16367 185.0440
9614 13044 171.6520
1152 1876 15.5470
1152 14109 245.4430
7859 17744 231.9960
8775 2112 130.3560
16765 7232 175.5270
17268 1876 42.0130
15071 9190 59.6520
15071 15070 109.4510
15071 15204 3191.0210
11848 6961 86.2820
2916 7867 164.3760
7443 13733 2797.6070
1353 7372 512.7140
11269 12050 342.4490
11881 13453 153.5270
13453 2706 323.0480
3606 2706 419.7760
4015 9941 31.9270
9941 732 159.7230
9941 1353 27.8370
9941 15374 230.2920
14194 12042 209.4060
50 8883 519.8430
50 11881 152.0200
50 14194 760.4960
15534 7005 19.1700
5353 1935 83.8450
5353 4451 5665.4590
5353 12737 218.9860
7226 7595 117.2000
7017 6471 175.2740
7648 2093 652.5870
7648 14781 1538.1820
3364 13790 995.3470
1269 7087 344.3100
1269 15631 103.4210
13438 4211 294.1220
13438 5243 317.2860
13438 6601 1004.6160
13438 8514 108.4850
5692 6885 606.6020
5692 10996 134.7320
4803 7174 654.3570
15490 5090 264.0560
15490 12715 345.0020
15490 15188 1428.4080
16775 8357 504.7650
16775 14308 142.6640
3312 1571 1249.8610
3312 4001 252.8320
3312 5343 180.1680
3312 5740 774.2740
3312 10591 28.6740
13463 8968 333.3150
13463 13064 2517.5240
13463 16671 203.0210
6073 175 74.1370
6073 7080 287.4680
12374 7688 4.5560
371 3367 44.5890
371 3431 314.6230
371 5980 2.3890
371 11240 144.8940
371 17633 28.7940
18197 12879 321.1300
18197 15163 180.5100
8843 2059 309.6230
8843 6995 88.2210
8843 11493 59.6970
11627 3603 884.7490
5022 8916 198.8380
11240 6073 234.1480
4928 7559 21.6230
9958 18603 6.8650
6964 3984 1600.2240
6922 12344 198.5840
17239 10254 358.7310
9848 2689 221.4510
9848 9666 5299.2260
4005 17289 1379.4290
10119 586 3351.6830
18488 3572 5488.7020
6850 11327 1202.6580
6850 14874 61.9430
2688 9044 884.5160
18526 4201 96.7660
18526 11788 63.9450
4181 5394 687.6510
3796 668 1418.8700
3796 5779 41.4970
3796 18548 133.2190
15684 438 15.1900
15684 13618 577.5610
6719 4366 604.7370
6719 14630 729.0990
6719 16969 146.7070
6719 18438 109.0770
10171 4882 209.7080
16316 12764 789.1220
3626 7299 37.8830
6023 10064 4448.5580
18606 18261 3.5540
14605 7767 1267.7060
4578 14008 457.6670
16694 1166 63.9670
16694 3317 463.4730
16694 7415 367.7360
16694 12292 270.8770
14900 2836 189.1230
14900 4632 182.2500
18490 5129 456.2010
9737 2096 254.5000
10248 7483 1778.9190
10248 9633 88.8270
11311 17473 72.9320
12047 10230 4436.3090
13679 1303 5959.4940
10353 10507 342.8190
17505 11525 59.1120
4623 10470 5553.7350
16626 12545 2862.8520
8965 1008 430.0700
8965 4319 412.8980
18394 3847 155.4190
18404 16167 650.8730
10601 9753 204.1550
7809 2349 4778.1860
7809 5354 118.9090
16050 3322 744.4920
14784 6119 322.6920
2060 14082 4733.2810
16978 14082 1081.4740
3518 15387 1764.6240
1955 5173 44.2810
1955 16672 478.9240
6765 16884 110.0460
3682 8282 1336.9720
5974 3097 3487.4810
11664 11667 177.8080
3040 5666 615.8220
3245 1804 1952.9270
3245 11217 419.4160
3245 16118 505.0410
10637 13301 518.9380
14243 5666 216.9590
1967 13301 96.9030
2246 6394 106.8780
2246 14233 61.9630
2598 14243 105.8440
18099 590 60.9290
10484 10991 190.3120
10111 9253 1991.8060
1197 10770 9.5180
3319 11335 303.7120
8686 11142 412.4890
17615 8686 9.5060
4525 11340 3340.6360
17285 1665 50.5570
17285 1962 274.9870
12245 9955 172.5700
12245 10089 85.0640
12245 15963 179.1030
13287 1036 1488.3440
6554 9511 3289.4990
5924 2514 76.2350
15584 15105 625.1940
3141 9866 435.9480
3141 15105 181.3680
9866 11567 345.1780
1370 16173 1735.3170
11732 4935 2341.9350
11732 5685 499.7390
1150 12708 1237.2890
1150 15695 1444.4510
8458 5497 49.0270
3047 7937 290.0740
8814 2096 62.6670
12973 11052 500.6950
2440 6248 1788.4510
18485 18652 388.8710
2239 16599 121.8240
16714 18443 1696.7390
14178 6263 458.0270
14178 16714 1112.2030
7026 202 220.5770
7026 5792 9.6910
3948 14604 88.4040
8342 4195 16.8590
8342 12657 393.4230
8342 18628 84.6710
9989 8342 41.3820
6952 10580 108.3240
14953 17221 3648.0950
1610 4473 6.3010
1610 14914 233.7800
1610 15988 139.0310
17262 11005 371.6540
16924 14867 865.0390
13042 16924 4138.2240
3604 7255 1788.2270
18124 5263 101.8460
18124 5596 1485.0160
18124 7255 330.8010
18124 10787 231.2680
18124 17978 983.0210
7520 11938 263.5160
3989 5109 89.4410
11739 11498 325.8280
18134 8487 2109.5210
18134 10915 250.7270
18134 15715 36.9240
1916 9397 11.5670
1916 13811 473.8630
7995 4034 100.3160
13460 597 108.2990
17823 15076 275.7770
18398 4089 72.7970
4034 6529 19.4540
6072 5761 115.2450
6962 17780 107.4840
18014 1916 39.3490
18014 16894 308.3230
10253 16220 43.9830
10253 17354 27.9150
15076 5773 824.5650
597 8143 6.7700
10804 18398 520.5290
11421 3088 152.4830
15715 11942 50.6750
15715 14961 683.6260
8992 189 2474.8180
8992 10363 24.0860
4089 3088 83.5240
4089 7995 38.7720
2875 1012 19.4450
2875 9397 31.2880
2875 18134 64.8440
5761 8229 271.6720
5761 8992 251.0420
9350 7855 565.6240
7001 5768 1182.1190
7275 7920 3570.7350
14548 5766 960.0340
9427 11650 1645.9080
9427 13814 884.7090
1205 7971 5.9190
1205 14361 2117.9280
10160 6442 26.0180
10160 7815 22.3980
10160 9708 179.6300
10160 14181 301.4610
7815 12815 340.5920
7815 12947 642.0530
8894 12214 131.4240
7729 10738 1321.0390
7729 16462 3562.6710
9160 18177 957.7450
661 2304 46.8270
661 4114 2.2070
661 16022 7.7340
2024 10879 2123.9990
2024 12793 555.1370
2024 13244 176.8100
12793 10803 195.9830
2375 10147 422.4680
4657 12793 974.0390
4657 14613 1075.6190
9455 1600 244.1850
9455 10147 163.8570
8675 13617 1851.7820
17131 15115 211.1460
18190 15317 375.0030
7305 15317 124.9420
7874 2550 133.0370
7874 18383 83.9500
8561 14754 258.6930
3173 4353 2265.0150
8006 2854 1279.1170
4208 12792 313.5440
6221 17211 273.4220
10882 10403 683.0140
11090 2808 108.5530
18183 16928 11.0940
832 6970 502.4330
832 9383 182.8160
16172 232 130.4580
8964 10377 239.9480
8964 16354 340.8400
15849 5630 121.4600
16354 10862 557.7370
16354 16027 328.9200
16355 5406 91.5570
16355 18270 102.7550
13935 2315 171.1640
13935 6135 263.7880
13935 18531 183.2980
2826 11693 286.0540
9969 9935 2774.8350
17789 15313 243.9960
15313 14540 277.0900
3422 2262 1226.9910
3422 4378 825.9660
8838 5358 813.7670
8838 9633 32.7680
740 8838 212.0810
740 9892 0.1200
3599 6416 128.7850
3684 3192 159.6540
354 15115 235.7580
9039 1198 35.5320
9039 14846 328.3700
10354 8838 11.1860
10354 14846 91.9750
10354 18553 107.9830
11904 6808 1858.5190
13432 14644 2127.3870
10237 17752 4171.8280
17752 18282 498.3360
2860 881 1237.5310
16386 8160 169.3360
16386 16209 576.0750
425 4461 1387.8460
4560 5167 572.6150
5167 425 1191.1400
6536 12237 934.7270
12237 5167 259.5630
11832 18028 643.4190
10371 2 807.7460
10371 11832 4107.9400
16820 16850 141.3710
13791 1368 126.7050
2186 18573 1554.7820
584 3417 1199.6960
8572 5176 729.3380
8572 11453 2261.8330
6769 12716 653.6220
6769 17386 454.3350
7235 17848 594.9050
7235 17871 1037.9780
18278 14789 130.7480
18278 18137 1074.3160
14205 7150 33.5850
14205 10440 44.1270
4276 4824 490.1040
4276 8857 2884.2260
4276 17421 247.6410
2831 15331 225.1000
18028 14853 1105.8890
18272 7000 213.3690
18272 18119 159.2740
2685 5949 423.5470
2685 12171 492.5780
17866 18337 154.5060
12508 12305 565.3040
2520 5746 49.9120
5746 7855 322.0120
2535 2520 1164.3120
14997 12648 2789.3110
16963 5253 2010.1840
9982 9078 62.0370
9982 17494 30.0940
15437 4816 298.2070
18607 5759 205.6210
9562 1596 204.7530
17089 15446 341.8450
3285 12434 72.8580
3285 13931 279.1930
2193 9148 317.7280
13490 1362 655.0610
12572 9375 1258.5640
12572 15977 472.3400
14594 6852 8.5440
15893 3356 207.1680
15893 9148 408.1730
15893 14871 292.2870
18609 2142 2018.7620
18609 5733 960.3820
18609 6705 342.6350
18609 18493 987.5560
8664 4535 72.1690
8664 10790 950.9200
9650 8176 189.4380
13634 15708 961.8280
1734 2581 842.6390
1734 4971 54.9590
1734 17411 49.4860
12473 7897 756.7730
14553 16834 168.1180
4638 4861 579.0870
4638 5952 1558.2490
888 1130 485.4820
17672 10152 118.5530
3133 5359 582.0650
3133 12433 499.8070
7578 17797 233.4950
3784 11653 289.0260
5274 7578 1235.7820
5274 11677 1296.3460
18722 4853 2.7870
18722 13128 63.7580
337 11694 756.5360
11242 4235 2343.1670
368 7055 4870.9240
368 9739 1176.5790
368 11903 1240.3370
11880 368 577.3570
15763 368 150.2560
15763 7365 433.5540
5809 368 758.7060
16640 1450 381.2530
1816 3300 102.5780
18493 1581 2549.5930
15388 8085 582.0450
7281 1871 1004.0580
8968 11280 726.9400
8968 13153 2242.1440
8968 15607 36.4190
1789 4547 122.5570
1789 13092 124.1230
8012 15934 842.0290
4408 8824 713.2640
17856 3793 54.4510
15576 9608 358.7190
1419 18112 3484.0640
12166 16855 1327.7750
15918 137 1226.8670
4328 137 1029.8890
7785 18144 473.7910
8246 5550 154.7330
1802 4561 146.0680
1802 5090 107.3930
1802 9197 51.4340
4434 7243 258.6410
4434 18291 2491.4160
12531 13894 50.9620
12531 13895 124.4600
16650 1297 661.8750
16650 13894 262.0620
16650 15834 186.0630
16650 15948 823.9690
6832 17014 2418.6500
6832 17485 1356.1110
9100 562 520.9720
9100 5590 197.8710
17414 16679 1450.7900
5719 7624 633.3080
16048 9100 6.4110
1890 16679 528.2080
7624 14308 275.5000
7624 14564 764.4960
17215 4265 1831.6700
17215 15311 969.8950
17715 7263 2006.7010
224 13441 186.9080
224 17734 54.0400
11718 11575 63.3630
7177 1561 77.9620
8768 18258 491.6910
2415 10743 43.1170
12258 184 76.2790
12258 15241 120.5590
3178 16690 1046.2470
4724 15792 3257.0340
7594 4724 1823.3290
7594 17196 557.4250
16867 2712 1063.4580
5917 7785 318.5360
13223 1357 76.8450
1124 15621 10.3520
1124 17128 87.0540
3119 16147 759.8930
15462 17373 600.0070
7458 8005 330.7020
3376 17516 176.2400
2652 5095 69.6230
2652 6059 70.8370
2652 12901 74.2300
9200 11909 37.1220
15670 6222 33.0390
15670 11954 43.1070
9899 1584 40.0300
9899 4713 49.9460
9899 8230 244.4590
9899 10001 22.1770
9899 11847 41.5210
7545 8999 769.6620
12048 8999 1264.8640
10975 1651 842.2820
10975 4846 703.7420
3722 5879 45.1700
4456 16606 478.6030
15300 12111 48.7160
15300 14631 408.3190
2945 450 205.2110
15890 11388 231.2340
4501 1503 1273.6800
4501 2982 695.2450
4501 8445 884.5430
18046 5390 103.7850
2690 13149 183.0100
2690 18759 322.6360
4127 6550 121.9960
4127 10752 139.2530
3703 8561 149.0840
3703 14091 461.7920
16302 7628 887.3800
4266 10395 3601.7770
7199 4266 4818.5530
9829 7199 1122.7220
13282 4266 2027.7850
13672 6372 965.5910
11230 746 1808.8450
17928 11230 3868.5240
2084 8117 1221.5300
8117 1086 264.7740
8117 6797 54.0500
1091 6868 416.4490
1047 3227 1586.9710
5184 10985 1087.0520
4330 14899 72.7220
4496 11512 118.1690
752 8332 61.9810
752 11197 174.1900
6453 164 4.3020
11668 12098 112.0290
11782 9756 87.9460
163 14469 347.6340
1092 14897 64.5590
2026 7775 136.9410
2332 163 374.9120
2332 1092 163.4800
2332 6454 93.6040
2332 15456 125.6330
3066 5372 77.5430
3066 7490 43.1390
15456 7490 80.3240
15456 18594 398.4240
4166 8521 68.0560
5372 4441 1347.0490
5894 1092 201.6810
11682 9019 340.0750
11682 12863 29.4670
12035 976 541.7650
12840 15798 301.0800
15391 3715 210.3910
15749 12035 445.5700
15749 18487 354.9530
16064 12840 147.3340
16064 18487 181.5710
18431 2026 18.7250
18431 12863 0.7870
18487 4166 357.2250
17865 9833 905.4020
9833 3610 321.5100
9833 6003 1445.9380
15032 4447 468.6900
15032 6344 5329.5770
15032 9975 719.7200
4084 1888 410.0800
9880 11202 686.3090
6591 4077 2.0700
6591 15287 28.3710
6591 16718 138.6730
13683 4515 257.5220
17902 2028 206.3970
2926 11561 148.3300
6197 9545 2951.8190
6197 13509 4767.2460
9545 6226 2455.3520
17241 17410 342.8840
11097 12257 463.3450
11097 15133 296.0860
5929 5783 328.3050
5929 10170 270.0140
5929 11920 1762.1760
5929 12825 337.1340
12866 5360 2389.5640
17977 947 313.8920
17977 3609 3767.4530
6449 11384 879.6470
10783 313 1992.2390
1673 9181 159.3240
1673 17539 168.9650
414 16661 458.5580
948 8315 399.6970
2022 11696 81.6010
7309 14837 55.7940
7605 1673 24.4630
8315 14837 348.5480
9371 124 819.8860
9371 8315 67.5260
9371 12418 141.0920
16661 3118 136.6290
11239 11746 424.3920
14626 11239 1720.6270
17042 14516 7371.5150
16676 14516 5867.4070
18271 14516 100.9730
4018 15051 168.0600
4566 14008 573.6710
5949 16154 2239.3970
16154 15944 3629.2120
9870 7327 1.8720
4540 8194 997.8010
18620 8795 263.9490
10915 7700 5331.9750
15211 9648 631.9630
15211 13320 364.8740
818 2819 1018.0910
818 4569 36.4010
818 7403 1261.2360
8335 3890 562.0460
1363 12572 403.3920
10502 12572 531.7320
18709 10502 730.5930
15797 17830 666.0950
16245 15375 484.0230
15372 16529 918.4710
18189 3860 242.0890
18189 18229 244.3160
4380 1950 110.9550
4380 18050 9372.4810
4409 12302 194.2060
17209 5617 182.8500
17209 8641 844.6860
17209 13267 20.5830
8807 1297 9.4930
15765 6252 1.0670
9794 5180 237.1540
9794 5431 1025.6150
9794 7465 246.0490
9794 11125 83.6830
9794 11870 626.6680
9794 17371 216.9650
9794 18624 10.8010
7738 3637 47.4320
7738 8468 347.6990
7738 13998 424.0660
7738 16005 450.5150
646 8782 262.0540
18322 3322 120.0530
18322 5246 134.0510
18322 7028 144.3440
18322 9752 153.3010
11860 16777 2746.3290
131 3461 4509.6900
13712 1576 588.9640
17418 11338 4.1180
17418 15012 184.7300
10297 11211 437.2680
3749 13888 128.4690
3121 3122 846.5340
3121 4915 72.8370
10169 2146 492.4250
2146 14026 230.8470
2146 18056 254.1500
6666 8432 83.5010
8432 1984 15.7290
8432 18044 238.2520
18044 14026 98.0420
5766 9533 1003.4160
5766 14706 35.9750
18058 10834 657.7630
15202 6179 1119.8510
2678 2194 554.9380
11602 1559 187.5310
11602 6909 4.5560
11602 7125 61.9650
9954 5244 186.9390
171 4568 16.6380
171 7454 99.0640
8076 11678 168.4420
8076 12203 12.8550
8076 15106 20.3130
18345 12412 147.0550
14530 7515 11.1560
1 6270 161.9890
9635 5515 119.9680
11902 11021 313.5050
12345 4728 473.4530
14765 7382 53.4450
15424 7382 477.8140
17687 9635 116.2380
12102 18322 321.4180
7028 8810 567.8950
17654 18130 125.4350
6994 6764 1231.5450
3252 9832 544.2760
5241 14569 1200.2720
16554 8680 907.4900
16554 9197 179.8630
16656 922 160.9980
16656 4312 1635.7500
16656 10372 150.9580
16656 17361 138.6640
1042 17597 5218.9880
1831 4464 316.6980
1831 17361 92.3440
6010 10372 453.7130
6010 14317 717.1570
1316 1342 173.1210
1316 15964 334.7140
2744 5070 659.1120
2770 10157 131.1360
2785 10391 146.9600
2801 4191 254.2740
2801 12773 53.9180
7741 5856 13.6300
7741 6406 67.5480
7741 9463 80.4490
15964 6887 274.6730
4283 2801 124.1300
5856 6031 19.0540
5856 16892 154.2980
7884 11759 6.4990
7884 12684 120.4580
10334 11981 61.7890
11095 7884 141.1030
11981 6888 177.9400
12622 4191 328.3650
12684 9738 246.7070
12773 2744 109.9470
18534 2770 194.3320
18534 11095 245.2990
18534 16260 2856.8960
13671 5071 171.5030
8514 9010 115.0440
17656 903 467.3330
17656 6565 989.1090
17656 10496 2359.9560
17656 16527 91.9490
1533 9434 210.3000
8612 7284 174.2960
7586 3629 115.4680
16594 540 180.7150
480 12443 4846.1080
12443 606 140.2220
14518 7982 176.9830
14518 11151 205.7150
9345 17866 885.0870
3611 15854 188.8470
8139 10060 302.0830
8139 14199 35.5640
739 2758 1241.0680
739 18624 123.4970
17800 14732 23.7100
500 4444 4927.7470
3734 5705 77.6440
10944 3734 6394.1380
15504 15508 54.8830
5686 3195 523.1440
11541 1498 1941.0630
12539 13101 157.9030
12539 18077 292.4920
6507 4655 432.9500
6507 18077 149.9840
14006 8394 1413.0010
6541 7942 98.5760
6541 12168 245.9270
6541 17796 131.2760
7069 11156 15.5160
7069 18402 63.9490
8131 8889 134.6240
11374 14541 104.6220
14734 11935 161.6170
14734 14599 596.6590
3269 17242 545.5370
5532 2634 596.5870
5532 5149 138.2130
5532 12630 93.4480
1815 1736 310.2620
3283 2530 393.5720
8368 13792 36.3320
8368 16934 164.7250
4952 15677 329.0550
14339 17686 434.2880
10198 14339 3455.4980
11721 17344 569.1700
13337 16223 164.7570
13337 17092 515.2480
3976 5952 1817.7050
10679 13054 52.0420
14497 9922 1782.0960
9922 15308 102.6100
15648 17012 1929.6500
10772 8433 62.6300
10772 11438 170.6520
10772 12356 83.2340
12356 5883 21.5900
12356 14450 479.4280
2188 10772 949.4650
440 14382 1227.4670
16848 440 2948.4850
8840 6269 1539.2630
7398 16813 3421.0240
16813 12891 1084.4750
6367 2930 4256.2170
3373 12310 446.5560
8846 9804 2072.7660
8983 7374 458.1900
3540 12841 1181.8900
130 3540 58.4990
1007 13122 3999.8850
13122 12938 6072.6510
13122 14484 945.3560
2640 7143 106.1260
6629 7143 443.8610
13884 7143 22.5380
14053 5534 54.0870
14053 17333 81.0370
736 13633 1588.4940
13633 16813 767.8760
11738 550 1651.3790
5435 12249 494.0920
8813 9115 2755.0160
8813 16051 803.1990
8815 9698 2120.4680
1915 8813 2540.8090
1915 9698 2278.7630
1478 13738 657.9230
1478 15236 1843.2810
1478 17664 135.8280
7100 14501 2184.1730
2588 14501 71.6880
11415 7100 254.6180
1585 1190 2184.4830
1585 5167 1238.0970
1585 8274 105.4610
1585 14081 710.9990
6164 1585 1002.5770
13212 14882 1810.6790
14882 14081 2308.3430
1534 9021 53.9030
9021 2858 2099.9670
