112816 263397473.1142
13147 118872 312.9370
17938 13148 2817.2649
50182 13148 4023.4160
91656 13148 7096.1382
13148 112024 3872.9951
13148 128748 425.9300
13149 63594 7113.3149
13150 35540 3188.8501
13151 19022 9589.3662
13151 22334 6974.7461
37138 13151 1823.8340
13151 68996 1442.9100
13151 96948 3264.3491
13152 28056 8197.5322
42484 13152 5183.6108
13152 83752 3137.8359
13153 41254 9125.6182
64223 13154 4142.5000
13154 66786 8991.8281
13154 71705 9765.1582
85695 13154 3421.5281
13154 101690 2202.2051
107699 13154 3169.8630
112523 13154 5039.4829
13154 113122 6063.2920
13155 33405 6721.0068
58434 13155 1823.5770
13155 87106 8892.5811
120814 13155 9538.2725
129051 13155 5846.9932
13156 37570 5988.7192
13738 13157 3411.2681
27477 13157 7323.2080
13157 30661 8931.0010
13157 38054 3028.4099
13157 119194 1036.7190
13157 128388 2532.0330
13158 18289 4852.2441
22267 13158 2479.6289
28104 13158 8312.7354
21756 13159 3193.5129
63866 13159 6012.6982
13160 52894 5138.3159
13160 102037 638.9050
13161 83853 7419.8262
125624 13161 8655.6738
25094 13162 6576.7861
13162 36812 2138.3831
48534 13162 4341.8892
72390 13162 1616.2690
86199 13162 1062.8960
92295 13162 3439.8459
13162 114451 7094.2559
13162 124646 601.1690
19185 13163 9286.8398
57267 13163 5599.3271
13163 65751 6528.7891
13163 70775 9126.4004
13163 88244 4530.3281
13163 94560 2086.0759
13163 95011 2154.8101
13163 127220 8083.3989
13163 127980 7134.4609
36405 13164 7007.0552
13164 104461 5447.1958
13164 117465 5968.0078
13164 124349 6272.8940
26262 13165 3976.2471
65224 13165 8066.7979
27689 13166 7919.9712
13166 87972 1630.9150
126288 13166 4308.0879
22250 13167 1075.2290
40537 13167 9050.7422
44923 13167 5480.1138
13167 48334 7652.0151
13167 95498 9822.0029
113266 13167 1784.6360
114784 13167 9390.8008
13168 28779 5224.4819
35738 13168 9001.4092
78709 13168 7027.6738
103293 13168 4600.7368
21726 13169 3047.5610
116321 13169 6154.0742
21099 13170 1647.4170
13170 51732 5133.6372
13170 71092 825.2370
13170 81351 9730.8174
13170 95076 4784.4512
65166 13171 7832.2920
85425 13171 5326.5498
13171 126403 2747.9990
13172 105267 3800.3000
13173 79404 1599.4440
13173 98011 6724.2461
110520 13173 1867.0980
119030 13173 2035.7679
13174 23640 8355.1621
28075 13175 8691.5381
57219 13175 7405.9038
13175 58853 4171.6519
115364 13175 5795.7158
18138 13176 8595.0293
13176 23370 6510.0068
68221 13176 502.1820
112052 13176 9911.2588
48683 13177 3913.6790
48824 13177 4865.2129
13177 72146 6620.6812
113890 13177 9477.5928
35173 13178 4611.2300
77838 13178 1844.5240
120516 13178 3031.6189
16805 13179 1912.0330
47790 13179 2193.1680
13179 52267 8358.1689
72567 13179 4660.0332
83731 13179 8509.8213
109320 13179 2473.9661
13179 114508 376.9190
30646 13180 7026.0859
96362 13180 1584.8101
17196 13181 2653.4351
19795 13181 9661.6973
52911 13181 8272.8145
13181 98427 773.0790
13182 75616 4782.8218
13183 24276 8545.8555
41302 13183 4694.0811
67658 13183 3867.0410
98749 13183 3295.2051
13184 20075 1124.1121
33300 13184 8732.2539
34231 13184 9915.8857
36976 13184 601.7050
13184 66471 2267.8940
13184 78182 3216.6890
13184 104052 7729.2881
104052 13184 7729.2881
13185 15022 6248.3081
13185 30047 9641.3213
36535 13185 1338.2910
13185 80452 4606.4780
96093 13185 4301.3540
13185 113518 9848.1123
102977 13186 8201.9863
68745 13187 2741.3831
13188 17037 6622.8818
48044 13188 457.7790
75079 13188 4326.1929
13188 94790 9276.3174
106977 13188 2635.8291
13188 116361 2599.0081
121037 13188 241.8200
14797 13189 3408.9080
69463 13189 9898.1816
73475 13189 8787.6748
13189 75337 7200.5210
15314 13190 495.7270
28839 13190 749.0790
92634 13190 6419.6748
35167 13191 2927.9651
48157 13191 3867.1370
64639 13191 1203.9210
78045 13191 6144.6538
13191 91546 7832.6909
13191 104371 4909.3149
113167 13191 3754.0979
49667 13192 9170.9824
86452 13192 571.8050
63985 13193 1535.4460
13193 103416 1628.9410
13194 29718 8773.7910
89528 13194 8251.8232
13194 97490 1747.9220
13194 100432 1119.3750
105343 13194 7528.1401
13194 127492 4383.7510
23823 13195 7792.6592
46063 13195 6132.9170
13195 53719 1590.3390
87115 13195 4993.1812
13195 98477 5757.8838
103031 13195 6761.4072
109574 13195 8005.2598
29730 13196 6506.9639
13196 91180 5697.4341
13196 98491 933.2250
13196 103332 374.1010
13196 104145 6901.3550
13196 122065 9594.2324
38746 13197 4486.8779
13197 98993 7250.3989
13198 21472 4503.5469
74202 13198 8240.9756
13198 95966 6421.3809
13198 99682 6535.6919
64812 13199 8812.7812
34409 13200 7956.8281
13201 18594 8164.6328
13201 50922 102.9240
101179 13201 4750.0098
105275 13201 6416.4561
13201 122035 1850.8470
13202 23461 5869.3848
13202 120062 6460.9482
13203 115917 6543.6099
19070 13204 753.3900
51917 13204 853.9510
71068 13204 1536.7910
13204 99441 6511.2749
13204 101323 131.7100
104433 13204 9542.0508
128404 13204 3018.2390
13205 17513 5829.1450
13205 46313 2991.6279
13205 78213 5908.6919
87218 13205 5246.8521
97688 13205 2585.8601
13205 119597 395.5700
13206 42539 2497.2510
13206 82294 9605.7588
13207 20399 8636.5459
53332 13207 8918.6328
92296 13207 6141.4512
114820 13207 9965.6797
13208 16229 9391.8135
13208 40386 2584.9561
13208 55948 6658.1748
13208 95510 4435.8032
13208 95809 2527.5601
27571 13209 2216.1919
43225 13209 3186.7539
13209 49960 7148.0332
51515 13209 1479.8040
62043 13209 9730.3643
84249 13209 7901.4238
86495 13209 2333.7549
112120 13209 3783.5071
13210 14718 6929.0508
52629 13210 2465.4661
58708 13210 5841.9102
67857 13210 2463.6421
75574 13210 810.9630
13210 91139 1349.8900
13211 50169 8372.3340
52245 13211 6057.8149
13211 115416 6452.1030
21603 13212 8767.9043
13212 67666 8555.0674
92878 13212 6057.8618
113219 13212 7404.4502
34736 13213 9990.0518
13213 48048 2199.3140
58132 13213 9886.4824
13213 100266 1898.2170
13213 104431 1538.1021
106974 13213 2471.4390
13213 129061 1072.7440
13214 113190 6116.6558
53639 13215 5126.7002
13215 63186 3264.6899
83687 13215 989.3440
13215 102638 7373.4160
13215 119582 3682.4661
122171 13215 5839.4512
16831 13216 1156.9230
103760 13216 821.2690
107120 13216 9515.1846
48456 13217 865.0760
58029 13217 3963.8450
13217 78930 206.4000
82863 13217 7317.1792
13217 85932 2731.7490
13217 109729 1277.8190
13217 112489 5891.3931
122734 13217 3784.2229
13218 57675 8090.7070
71886 13218 8198.7920
13218 97129 7526.8252
98179 13218 9271.5361
107681 13218 6922.1572
13218 125691 6950.4189
13219 36054 5388.1919
13219 36319 8948.0479
43831 13219 4593.4722
13219 60244 1169.2340
13219 87402 2453.7439
13219 113436 1966.8879
118201 13219 8293.1963
120924 13219 5640.1641
17288 13220 7979.5688
13220 42842 1630.8170
13220 83142 5779.4019
105068 13220 8536.7773
13221 32678 7534.9248
13221 37928 8502.1543
13221 54568 8370.3076
13221 70578 2783.0259
81098 13221 2296.3250
92130 13221 5435.5781
13221 125461 6080.5479
14976 13222 4868.7612
13222 122666 7974.6118
23714 13223 6795.6919
32480 13223 7013.9229
67520 13223 8017.7891
14270 13224 6067.2280
13224 18457 3936.0801
13224 32539 7484.5601
72726 13224 1455.4200
93408 13224 2078.0320
13225 21111 5141.0068
13225 35546 7854.2251
41791 13225 4044.9209
13225 49697 9992.7070
87487 13225 6147.4209
13225 103048 2201.4370
116628 13225 488.6290
120611 13225 294.5910
48785 13226 7356.7861
13226 96098 6576.0610
52251 13227 6073.9932
13227 97388 8409.9160
117810 13227 6627.3389
36156 13229 6780.2241
13230 34099 9410.3652
41512 13231 6872.4722
54500 13231 3558.2781
13231 67924 7362.2949
13231 96323 5469.3721
13231 120833 8427.0400
13232 59151 7853.2588
13232 113173 2265.0640
40059 13233 5440.9629
13233 71066 5871.0479
13233 88003 848.6440
13234 72348 1893.3960
77496 13234 3355.6089
13234 96331 4820.4160
109481 13234 7293.8770
13234 122960 7949.9932
13235 32343 9961.4229
13235 97425 7664.4541
13236 24099 4511.2661
13236 80830 2470.4829
92772 13236 3811.8760
113134 13236 6712.7031
123244 13236 2959.1121
13237 18145 6622.8188
21023 13237 4069.4900
61172 13237 2051.5249
70357 13237 2696.8120
13237 127528 4995.7578
40295 13238 1195.2159
76224 13238 9789.3105
16951 13239 605.5820
13239 39350 9178.1348
13239 92184 7850.6128
99109 13239 484.2290
122869 13239 4647.5068
125904 13239 6277.6528
13240 85600 8337.4893
59646 13241 9428.9229
13242 31477 4234.9678
13242 46863 4208.5371
67620 13242 277.5670
13242 85647 6128.3638
13242 109726 80.4980
13243 27647 5097.9829
13243 32202 5938.5928
13243 34196 8030.4922
61255 13243 5059.4072
127644 13243 2541.7581
32830 13244 7529.8901
13244 89521 9931.2764
13244 94670 9254.4619
97140 13244 3005.3540
120494 13244 6554.0952
13244 124843 5840.3042
26411 13245 7573.2310
13245 39933 1767.2590
13245 51867 836.0620
52402 13245 8768.4482
13245 107649 1556.5699
13739 13246 5128.3960
21411 13246 1890.3820
21700 13246 734.7050
22785 13246 5495.3608
13246 68469 2374.6111
13246 105880 1773.0140
13246 121074 712.1000
13247 71022 7436.9902
97903 13247 121.4060
14973 13248 7169.0508
32615 13248 7517.4878
13248 50079 7735.7412
66159 13248 3107.6450
13249 23022 8064.3320
70501 13249 2795.1479
128744 13249 9227.0449
13250 35763 3122.4431
46015 13250 2841.3899
13251 22715 2376.9050
13251 31392 8363.0957
40121 13251 8228.7676
59581 13251 733.5610
13251 80030 5936.3281
13251 121580 2512.3789
121676 13251 4085.9751
41488 13252 4704.7759
43168 13252 4068.9490
13252 68125 1730.7230
13252 102453 6595.1582
13253 19439 7320.0059
13253 40785 7226.0850
68928 13253 1515.4510
86860 13253 9681.8701
13254 38550 7578.7612
13254 41631 39.7860
42717 13254 9635.2119
13254 95436 216.5190
13254 116280 7208.8379
13255 14567 7152.7002
13255 63870 7952.2598
13255 72456 316.4830
106959 13255 7733.3848
109574 13255 2059.8799
13256 26028 855.8280
34852 13256 8621.5029
13256 71213 3734.5530
80045 13256 5749.0850
15958 13257 6984.6001
49491 13257 4479.6729
64822 13257 6482.6460
13257 94091 2920.9280
13257 97360 6992.0518
13257 97592 568.6210
13257 102518 142.0560
13257 125713 1061.0010
128969 13257 4815.6958
13258 21377 6737.2139
36158 13258 897.3590
13258 86067 2041.7810
15102 13259 8223.3350
13259 19427 8632.2812
13259 23356 3557.2329
62023 13259 421.5570
13259 127378 6211.0420
13260 16933 3597.0190
13260 63553 6427.5610
104089 13260 7209.4702
13260 107119 6896.1729
31776 13261 3638.6919
96848 13261 7459.2070
13261 107183 159.9340
110751 13261 5698.5718
13262 102331 8315.0352
42044 13263 8781.4385
39260 13264 1949.4771
13264 72351 5766.0381
79981 13264 6429.1499
105503 13264 3063.1179
13264 125917 1203.3180
38186 13265 3421.2019
47717 13265 6148.0908
13265 64076 1345.3740
13265 67958 4482.2031
103590 13265 963.7870
20663 13266 598.9400
41517 13266 3005.5691
13266 48771 8822.2754
13266 82479 6528.1948
96631 13266 9079.1543
110475 13266 9243.8330
17054 13267 2739.2371
57229 13267 2676.1731
13267 60104 9300.6016
63949 13267 1683.1500
13267 95414 5998.3828
13268 35456 9026.4238
13268 80387 8579.3242
128989 13268 2153.4270
38290 13269 6485.6309
13269 45688 8739.2578
13269 75739 368.3520
13269 82141 4800.6660
13269 116610 37.0480
45504 13270 1381.1379
85040 13270 5803.0859
13270 127498 8746.9805
51885 13271 4444.2559
13272 18562 9522.7559
49940 13272 2168.1819
85171 13272 868.1300
13272 112101 9166.7383
13273 27065 1556.1350
53560 13273 1467.0699
71142 13273 7062.6519
13273 94062 7078.0562
113477 13274 2805.6980
13275 16682 3590.8479
13275 22475 6157.2100
13275 50024 2049.5310
13275 92943 3866.4851
13275 105209 3045.9399
13275 108768 7348.1182
119475 13275 2892.9099
13276 83772 9501.5459
114497 13276 1894.8929
17435 13277 2880.8740
13277 125495 5434.2749
105796 13278 4704.0791
13279 96558 593.0500
21042 13280 3753.7129
40210 13280 3451.0591
13280 52859 5037.3071
61971 13280 3276.4700
73833 13280 8135.5942
13280 108539 8146.0059
111628 13280 6660.9521
13281 121110 7302.3320
41748 13282 9702.1406
91657 13282 644.3750
102589 13282 6881.3359
13282 107201 6780.1968
13283 34481 5453.7588
13283 45598 5499.6040
96626 13283 1834.9740
99982 13283 6803.4951
13284 19985 9366.0889
13284 57835 6667.9648
13284 62569 4775.3511
81449 13284 1538.8820
35065 13285 8685.8633
41181 13285 6670.2451
13285 44501 6936.1079
13285 65561 1072.1130
13285 69116 5882.1572
83542 13285 2370.3831
107068 13285 6475.2070
33701 13286 6124.0972
46693 13286 9227.2520
97854 13286 1916.9189
78346 13287 9879.1982
13288 113529 2174.8730
13289 43408 8577.8711
49931 13289 7181.5298
13289 70692 4393.3662
13289 109499 4062.8669
92850 13290 3689.9160
104604 13290 2672.3191
22583 13291 9567.7549
13291 26826 9143.6748
27300 13291 688.2750
61826 13291 1402.7290
13291 63744 8463.5225
80190 13291 54.3650
96026 13291 1316.3470
41262 13292 7346.0679
13292 67856 3817.3511
13292 84333 4016.3130
103894 13292 9791.3379
50838 13293 4889.4648
13293 66091 2414.8220
70237 13293 3182.0100
70832 13293 8890.0303
13293 72037 3318.5220
110850 13293 4925.6138
123373 13293 5435.2480
13294 37536 5235.4409
50582 13294 4804.8130
86725 13294 7610.1211
98906 13294 6329.6650
13294 99554 1986.3430
79724 13296 5693.4038
13297 16763 740.5830
58632 13297 8133.3179
71938 13297 7353.4312
101138 13297 3945.2100
13297 109506 5816.9541
13297 118770 6515.9268
121730 13297 3368.7471
13297 125865 3861.9961
13298 20601 8740.3281
13298 63888 7282.1450
107567 13298 7878.3091
41878 13299 4687.9619
72608 13299 293.1320
123095 13299 5726.0918
13300 47521 7869.9722
13300 77568 1699.5140
13300 93054 9044.6143
13300 109508 2795.5869
13301 31026 4280.0562
33929 13301 7600.3999
70406 13301 7261.2358
75744 13301 609.7210
77684 13301 2103.0950
13301 103673 8677.9844
13301 120265 3185.0100
13301 126659 9990.8320
112962 13302 7344.2632
13303 42840 5880.1299
75522 13303 8403.4307
13304 25238 3161.2170
13304 38382 4288.5298
52702 13304 6626.0112
76388 13304 3028.8589
100641 13304 9169.0674
106766 13304 4076.8770
109037 13304 8596.1191
17243 13305 1978.5510
96079 13305 8982.4443
102621 13305 3678.0649
13306 20081 8847.5840
21874 13306 4294.3828
13306 30491 3329.1790
58799 13306 5643.9922
13306 65036 1894.7830
13306 81876 3106.7671
13306 96438 8770.0654
104292 13306 6514.2300
13307 24161 4887.8428
13307 40595 9964.4014
114907 13307 2215.5920
13307 121080 7395.0269
13308 28331 4415.6729
13308 34961 6050.2720
34961 13308 6050.2720
62721 13308 295.8030
95871 13308 416.8600
13308 101091 5208.2119
13308 113978 1258.5861
19228 13310 6498.9702
13310 77295 4287.4448
106789 13310 951.0290
109983 13310 5668.0371
24613 13311 8364.3232
71288 13311 7646.5879
13311 74142 683.6440
13311 105502 3562.2959
124035 13311 3841.0049
45605 13312 2047.5800
13312 64397 7856.6792
13312 64699 9686.5361
13312 77483 207.9240
13312 105777 2267.8140
91713 13313 8977.9893
116991 13313 2713.8511
24815 13314 1458.7430
27366 13314 3513.9890
13315 14337 108.8790
13315 47838 2080.6140
13315 54683 4848.1699
13315 54813 8686.5713
13315 70105 9050.6699
106149 13315 5265.0298
13316 19675 6411.1348
54767 13316 309.2560
93033 13316 2910.1050
101935 13316 4596.7021
115784 13316 5775.2832
35986 13317 1094.4940
13317 56068 5477.3770
13317 64214 355.1360
110851 13317 8741.0820
13318 35153 3917.4319
61192 13318 5098.4390
13318 77571 724.9540
111922 13318 4290.4639
13319 21099 7301.3281
49784 13319 3449.2300
13319 60554 6558.2778
13319 65432 2610.9839
13319 66004 2427.2200
13319 70090 7856.6748
13319 85881 6402.3149
13319 128257 1370.6650
15862 13320 5433.7139
19462 13320 2276.7310
26196 13320 3451.2791
30725 13320 2798.2361
49964 13320 3479.6541
13320 97656 8063.2671
103378 13320 9890.7891
59773 13321 5327.5571
13321 101140 2887.5210
29486 13322 5317.2471
44710 13322 9924.2588
42463 13323 1179.1570
13323 74894 7917.9878
13323 112925 1534.2930
13324 32965 7669.1758
37336 13324 6595.3618
55362 13324 7968.0771
13324 73103 9836.6680
13324 110683 2258.5410
13325 42619 8816.8203
13325 66414 7712.6309
13325 100205 3037.4670
74392 13326 7148.1372
13326 112424 560.5120
13327 29322 987.5330
13327 40659 9424.8682
13327 58986 6528.1431
13327 94719 3785.7700
13327 95938 5420.8740
13327 103075 1546.4440
124047 13327 6874.0020
119156 13328 7252.9102
22727 13329 9314.6133
13329 36919 948.4190
13329 80814 2073.3560
13329 82767 7232.6021
57898 13330 4999.0640
79038 13330 9742.5322
13330 110712 6344.3159
110864 13330 5483.4941
13330 114147 7542.8521
13332 84364 7742.0352
13333 49817 128.1470
13333 65447 4499.5859
99098 13333 9075.2070
13333 117939 7840.7788
13334 19565 5245.4092
82805 13334 8265.0547
93143 13334 3394.5979
13334 109981 2393.5459
13335 23899 1341.9189
13335 63871 4382.1309
25505 13336 4334.7671
13336 73580 386.4150
13336 102181 684.2530
13337 53518 9755.6406
56018 13337 1932.8590
13337 62717 5049.6421
13338 39795 7583.6572
64371 13338 1323.2130
13338 78044 4818.9048
13338 85976 3245.2720
94443 13338 637.8270
13338 105773 5767.3242
110282 13338 5318.6289
60031 13340 7577.5132
62351 13340 9247.4492
71568 13340 8766.2354
21189 13341 5120.3652
75921 13341 7944.7852
13341 96565 6508.2700
109276 13341 5248.5132
13341 122082 4960.7231
110275 13342 8099.8301
13343 52991 5605.6440
74683 13343 206.1320
85989 13343 8881.2373
93375 13343 9000.2422
118906 13343 2599.6790
48710 13344 2739.5081
13344 56046 5898.7251
72177 13344 9450.7979
13344 87592 3125.9231
92432 13344 6582.9790
13344 117046 1722.7910
125965 13344 7575.1348
13345 32411 4148.9731
13345 64834 9306.4492
13345 75573 8898.3477
13345 108386 8967.8779
112479 13345 5068.0732
119318 13345 2052.5271
13346 31439 386.7020
13346 50865 4955.6602
13346 51195 3050.6479
122661 13346 7964.2158
13347 15776 4203.1089
13348 19510 1816.8831
13348 45333 4664.2461
69425 13348 841.5050
13348 79364 3365.7981
111194 13348 9624.9697
13348 111811 8941.3350
24885 13349 8971.4424
13349 38246 9831.1016
89904 13349 338.9240
13349 98249 488.0360
13349 112278 4947.1328
13350 30735 3078.4331
13350 36129 8903.1143
13350 63736 6914.2832
74213 13350 8720.7080
13350 78142 5486.0928
13350 93513 8637.0752
13350 122144 6295.8428
54987 13351 2151.4180
67576 13351 459.8760
13351 115264 7710.5439
42199 13352 3635.6489
13352 50768 5527.9492
59018 13352 2279.4231
63832 13353 887.2040
84562 13353 5914.6519
31701 13354 7235.0840
13354 92083 1438.1930
13354 105776 8271.0869
111123 13354 1996.1530
112274 13355 9112.5918
13355 115353 7878.3042
123930 13355 8243.7617
47286 13356 6849.7461
13356 101085 591.2160
13357 92671 5224.6982
13357 106037 6759.6938
27716 13358 3606.0601
59723 13358 4036.8931
73607 13358 8911.1123
13358 99106 5063.1128
121647 13358 2110.2380
22076 13359 4026.8611
42518 13359 5950.3169
13359 52082 541.2420
13359 74644 2404.5210
13359 92623 9452.8145
99286 13359 5216.4902
13359 106631 3191.9600
106780 13359 3965.3191
13359 124866 3835.2820
21718 13360 2304.5530
13360 38977 1843.6230
46036 13360 5391.1851
61080 13360 5186.6128
13360 75958 8816.7412
13360 90879 1063.8571
98126 13360 3241.3149
125843 13360 5320.7310
63170 13361 2337.4580
63361 13361 8210.2998
13361 90998 545.4290
13362 67995 1613.5040
37697 13363 4332.7129
38982 13363 4582.3218
13363 74696 3040.9680
13363 84684 3431.3530
13364 78774 8104.0820
97628 13364 5541.5908
105650 13364 5389.3252
13364 115260 6570.7510
13365 98979 8599.1846
13366 49214 8051.9990
13366 73481 4683.5850
83015 13366 2017.3190
13366 86826 735.7470
30509 13367 4895.6748
38561 13367 517.7560
13367 46175 3712.4170
66545 13367 1167.2250
13368 30035 6021.0352
102312 13368 2094.9290
109426 13368 7634.5391
13369 101135 1334.7889
19319 13370 9193.6025
13370 67586 3191.8601
69339 13370 4766.1421
13370 83124 556.0670
87514 13370 3812.2939
116753 13370 2824.0859
13370 121575 5945.3921
13370 125321 383.0450
19959 13371 3939.6230
41663 13371 5113.0142
13371 43263 4391.0220
13371 107124 9074.6084
13371 113737 6525.2939
14329 13372 2749.2261
13372 26784 5418.9399
13373 33726 5991.1260
56759 13373 3005.9570
13373 75502 1114.4780
13373 94289 2219.8950
29133 13375 6689.5342
30259 13375 7389.9009
13375 82609 3769.3950
55936 13376 2710.5701
95185 13376 4391.9771
49747 13377 8380.6758
13377 56590 2861.4609
14637 13378 7574.2788
46159 13378 8569.6729
13378 76995 646.6990
107634 13378 2381.9670
13378 110361 8349.6992
66959 13379 6592.0908
68995 13379 2765.0129
73519 13379 2289.3220
13379 83415 4221.4580
13379 83618 7156.0352
20212 13380 6797.2969
13380 29002 8746.9951
31484 13380 5838.9429
32250 13380 1500.5150
115552 13380 2097.2361
13380 120591 5833.5718
17145 13381 6780.1929
13381 27571 5728.0659
13381 92156 8053.4668
13381 99434 3469.7271
126617 13381 3117.9680
19839 13382 1822.8621
13382 117075 8696.6494
13383 13483 7509.9448
13383 17874 203.5380
28309 13383 4074.4629
13383 34707 5753.0640
48628 13383 2644.1360
50694 13383 1278.6770
59013 13383 3457.2200
89291 13383 5026.1040
13383 109198 2144.7280
24379 13384 307.4690
13384 49090 6950.4019
13384 62166 6787.1221
13384 82110 9979.8564
61776 13385 6264.0518
13385 106499 5538.4111
13385 109110 8726.8516
13386 55161 9555.2783
13386 64110 8569.2979
73217 13386 4168.8662
13386 85042 6919.2222
26302 13387 5173.7759
13387 29262 9896.9326
33113 13387 7489.0410
61408 13387 1159.8560
67368 13387 5531.2529
86632 13387 1828.2550
124010 13387 2372.8569
13388 16837 3041.1980
33004 13388 4548.1450
13388 67046 1310.6140
13388 77887 7358.6660
13388 85744 9091.4570
112329 13388 5105.6431
13389 20184 815.8870
29924 13389 4117.5610
13389 30200 9766.7227
13389 34952 3381.5510
13389 92304 9233.4775
121125 13389 2685.0249
13390 17164 6921.2378
13390 35435 5497.5298
13390 40917 739.7880
64006 13390 5648.0898
73092 13390 116.8770
77759 13390 295.0660
101058 13390 6733.7402
13390 118612 8510.4609
13391 56559 6980.2842
65037 13391 6169.3140
87146 13391 6200.5889
13391 94784 6877.2168
103540 13391 6174.7070
13392 23673 9876.7969
27587 13392 2408.4700
13392 32558 8002.9619
19518 13394 8696.9746
73138 13394 1792.9871
77207 13394 2426.1260
106192 13394 7788.4321
13395 54115 9414.9834
80488 13395 5758.3652
91691 13395 4422.3452
19094 13396 9181.7061
25565 13396 1656.2679
27486 13397 1363.7271
49320 13397 8415.1836
13397 49389 4341.2930
13397 54322 801.3180
65236 13397 6429.0659
55235 13398 7597.4331
13398 95547 8965.7598
110527 13398 9062.2959
13398 112770 408.8510
13398 114469 89.1090
13398 114602 7389.1348
13399 50600 6289.6982
57210 13399 6782.7051
66765 13400 559.8750
82620 13400 6166.4961
61256 13401 9191.1748
13401 85773 1079.1890
92430 13401 932.5030
123177 13401 9673.5479
13402 19986 9629.4775
56925 13402 1466.5360
13402 60132 1089.1270
65759 13402 3397.8711
13402 112627 6847.4922
117005 13402 6872.9600
13402 117453 2579.5769
13402 117492 8503.7598
13402 117557 753.0400
13403 39341 2456.5320
13403 69154 2958.8379
13403 81960 520.1180
101121 13403 1518.8280
13403 101828 3367.6890
40082 13404 8735.9707
13404 55308 1607.9370
79490 13404 3273.1760
13405 18179 5637.4912
24207 13405 413.9880
13405 51952 8713.7178
99847 13405 9096.8359
13405 127308 1763.4091
64804 13406 9792.9072
13406 84693 29.3390
96123 13406 1436.9570
104492 13406 8455.9082
74040 13407 2175.1689
32641 13408 5419.8452
73361 13408 9545.0352
13408 79623 2109.4319
95521 13408 8817.7158
13409 32710 1498.7450
46660 13409 3913.6460
56346 13409 7412.6392
61004 13409 2251.7849
13409 67860 9941.1123
13409 79008 2774.0439
13409 87878 2397.6440
111847 13409 8249.2344
13410 21711 6842.6128
13410 69249 1616.9230
13410 83764 7406.4521
99251 13410 3732.4280
106115 13410 3487.4541
18411 13411 7462.3330
13411 73631 2446.1460
13411 76370 2584.2900
13411 95812 1742.0940
24757 13412 5129.9810
13412 56188 3179.0520
13412 125770 1115.2490
13991 13413 5272.7012
73630 13413 1930.9351
79062 13413 2449.3181
13413 94764 4181.5811
95784 13413 3429.6799
13413 120304 1594.2200
61725 13414 8197.8174
13414 87782 8820.4277
48121 13415 4368.2651
13415 51200 4520.3120
82825 13415 3734.4241
123678 13415 5133.8511
126889 13415 3879.2781
13416 15260 2683.6011
79034 13416 6750.7749
13417 20724 1974.2150
13417 46494 3240.7161
66827 13417 6673.5791
13417 76146 5706.6431
13417 109727 6728.1699
26225 13418 6652.2642
90620 13418 669.1410
119693 13418 1828.8130
34079 13419 7940.8979
13419 47135 6958.7939
13419 128384 1573.4110
50599 13420 6780.2969
13420 55529 5205.0122
113282 13420 8941.2656
13421 24415 8711.2334
13421 65895 7654.3301
13421 93069 4657.2651
13422 25637 6533.6460
38344 13422 7233.4189
13422 90775 5354.0742
90848 13422 4118.0361
13422 91587 9891.7471
13423 15551 1604.8510
16968 13423 9251.8877
25262 13423 3771.0249
13423 50335 4288.4521
13423 62404 8519.0146
13423 116419 5745.2402
121594 13423 7529.1680
13424 83584 3968.2351
13424 98752 6773.6909
116732 13424 1844.8580
27044 13425 7153.7280
83681 13425 8602.5039
109172 13425 239.2170
16777 13426 5094.6270
17198 13426 8077.6499
13426 35286 4328.9800
13426 49814 8763.1914
38780 13427 4857.9482
112532 13427 6085.5332
13428 60060 7188.3232
13428 126751 3343.6560
13429 40486 3259.1499
13429 70402 577.0760
13429 85447 1592.3960
99212 13429 7211.4639
13430 41139 3197.2471
46726 13430 6463.3521
13431 115802 4809.7100
31253 13432 2.0520
42197 13432 4982.3672
70672 13432 3071.3030
13432 75660 47.5720
13432 108526 174.9610
13432 112991 7039.5381
13433 21823 4536.1719
35400 13433 6709.6191
73912 13433 7940.1191
91571 13433 4775.3892
37162 13434 4320.5981
18913 13435 8534.1221
24370 13435 1620.7220
26820 13435 3083.7891
13435 32889 5908.4219
65449 13435 3304.5991
23268 13438 7769.4570
58408 13438 2258.0349
58826 13438 8916.3945
13438 61362 8690.1094
44537 13439 9955.0801
13439 52483 4403.7080
106921 13439 8449.2041
13439 111757 4405.7598
23164 13440 7836.0928
65584 13440 4453.3330
72377 13440 6122.8848
92609 13440 7391.9839
13441 20511 659.0570
39744 13441 6617.9551
40449 13441 1731.0680
13441 42804 7950.7988
13441 42902 938.5530
13441 51768 2781.5420
13442 99944 9571.5215
13442 120844 8689.9639
13442 126161 3242.5879
13442 129067 9843.2930
13443 22659 3200.2710
32674 13443 4101.9780
13443 85173 1524.2531
13443 86198 3486.0801
13443 101481 1199.6910
13444 29814 6298.6401
13444 46287 2402.4751
105841 13444 5768.1401
13445 23235 2357.5549
13445 31583 4217.3452
13445 84938 9638.6982
96234 13445 1215.6210
13445 124989 165.2690
13445 129137 9991.1426
13446 23019 8185.3062
13446 32294 6288.1538
59049 13446 9899.4785
13446 76988 1976.2540
109747 13446 9463.5645
64614 13447 6517.4341
14326 13448 6223.6738
18925 13448 9930.7148
54981 13449 7455.9868
13449 95265 2018.5880
13449 109108 3994.6819
32168 13450 211.5320
70494 13450 5261.1758
78039 13450 6354.3271
