112816 263397473.1142
8677 120906 5521.4390
35342 8678 3580.3101
60689 8678 9435.8369
8678 86681 6775.1558
8679 20104 9274.1230
39998 8679 9954.7656
59841 8679 5966.3989
8679 76276 1201.6250
8679 102309 2512.0210
8680 11919 8053.6089
16880 8680 8184.0830
8680 20467 8315.8154
8680 86547 9407.6084
8680 89067 8179.4268
8680 93272 7990.2451
108356 8680 1433.6410
8681 17778 6071.4819
8681 100739 6566.4492
106632 8681 7063.9502
8681 112203 275.3380
8681 127053 7879.1152
8682 12140 3835.0500
8682 37617 5051.0630
8682 39674 4414.8208
8682 58859 8718.9395
8682 70688 9258.9707
78059 8682 8343.3154
87638 8682 544.4820
97224 8682 4184.8159
14387 8683 6381.1060
66420 8683 4124.7920
8683 73458 6137.0059
8683 86981 3156.2620
104729 8683 5915.2681
8683 114360 8608.1240
117630 8683 1639.0140
36457 8684 7116.8931
42943 8684 9692.6230
8684 69360 7817.3281
8684 79065 500.1120
8684 93393 524.7900
8684 119099 7224.9360
8685 28105 1195.8910
69835 8685 8515.0352
83628 8685 8658.5781
11265 8686 7267.3730
22312 8686 5144.8779
42542 8686 7741.3789
8686 89560 6847.6758
8687 23253 5420.2158
32100 8687 8136.8472
34222 8687 682.7260
8687 51375 471.2790
58006 8687 2551.6680
8687 67143 1918.0170
84392 8687 2246.6030
8688 21667 894.9840
22713 8688 2462.5000
8688 30295 8947.7715
68178 8688 7276.0898
8688 96875 9103.6436
27008 8689 7601.1289
8689 55759 2948.7051
8689 57395 5018.9121
8689 89147 6209.2529
90618 8689 7104.0708
16381 8690 4652.1582
35011 8690 9845.7510
35047 8690 9313.0459
8690 48434 2469.4861
57883 8690 345.8630
84534 8690 9837.8359
8691 8931 9694.4229
84388 8691 1541.7550
93246 8691 8352.8721
119824 8691 869.3530
8692 46335 1325.4800
8692 68838 3497.7500
8692 83223 1127.0840
8692 94842 8173.1558
119405 8692 1434.3190
15522 8693 1780.2830
8693 66620 1372.2350
75796 8693 4421.9502
8693 92264 4331.9521
8693 126049 3290.2520
107799 8694 6668.5532
13706 8695 7743.2881
8695 15804 8269.1035
83297 8695 8132.6768
8695 92129 5019.3779
92496 8695 7372.7490
8695 104471 5733.8062
8696 34042 484.4350
8696 46028 4459.4121
97468 8696 104.8580
8696 109860 7043.8188
8696 120936 4305.1631
16702 8697 9417.9043
8697 23046 2029.6580
8697 61530 4651.0259
69000 8697 9255.7412
8697 100810 4240.4331
8697 118205 8709.1328
118838 8697 7608.6128
109941 8698 7626.1382
8699 116636 34.6140
11000 8700 3622.7151
8700 45615 8753.2217
66671 8700 8207.7695
8700 69076 5057.0342
8700 71405 3049.8579
76888 8700 9580.0049
84428 8700 9478.9854
87820 8700 7381.8101
90766 8700 5386.6099
111565 8700 8663.8896
40277 8701 5125.0981
8701 63599 3655.7141
8701 85546 6796.5669
8701 88567 2660.8279
8702 16408 3544.8149
28910 8702 5046.7261
8702 29140 5661.6162
8702 60964 5936.4771
8702 80329 9506.1377
81222 8702 5766.4741
106172 8702 5496.6479
119873 8702 3811.3010
22928 8703 5184.3789
32022 8703 42.6580
98144 8703 978.6790
8703 117537 4440.1201
121802 8703 4283.0908
42219 8704 9687.8135
94834 8704 4565.0850
8705 21595 1909.2290
8705 74862 8187.7998
8705 91451 3178.8040
8705 100871 446.5490
8705 107006 5761.1870
14775 8706 6228.6621
35078 8706 2542.9070
8706 38531 5240.1719
96979 8706 3610.4719
8706 109303 445.8690
126708 8706 6420.4141
32186 8707 1251.9220
52430 8707 6617.9351
108447 8707 3216.9819
8708 14742 3912.7500
32571 8708 162.7510
8708 34107 8263.7080
44555 8708 9574.3662
8708 57756 8615.5801
92511 8708 286.1980
114397 8708 5340.8408
119233 8708 6628.5801
8709 63598 6613.8511
73357 8709 525.2200
77212 8709 6671.2388
83959 8709 7592.5298
8710 49654 7481.6919
8710 69611 954.3300
8710 78221 9796.6953
79336 8710 4563.1289
86925 8710 2863.5601
8710 101252 2035.4740
8710 113889 5267.2808
124030 8710 8558.7158
8711 9397 4998.3760
8711 46375 1028.4680
59923 8711 4787.3779
95610 8711 57.6350
97956 8711 8784.9922
16951 8712 914.2020
8712 41567 503.5040
42563 8712 5205.4072
8712 63217 2166.1240
67692 8712 7121.4390
8712 126142 938.7410
8713 13583 6078.8740
51721 8713 9800.5420
8713 83655 1718.8010
8714 39998 8169.5928
40260 8714 8416.1221
8714 68870 2004.9990
76276 8714 3510.4341
8714 78296 5044.7031
82908 8714 8618.8496
8715 23549 6552.0059
39497 8715 1715.9420
73077 8716 8727.7324
8716 101441 6550.0498
107148 8716 5186.6240
8717 32020 8524.4277
52220 8717 1113.1790
59227 8717 8050.1841
71783 8717 3076.2539
100169 8717 8896.8115
8718 32526 6608.8999
14307 8719 8074.6299
37222 8719 9925.2812
8719 39335 3912.6299
8719 76507 648.6170
117988 8719 1226.6250
8720 20314 4826.8320
8720 29789 3668.4729
8720 42461 8948.3838
114295 8720 6992.9561
8721 123793 3306.2649
8722 39000 9887.1250
8722 66082 3071.8311
8722 68268 3106.8069
77953 8722 1605.9260
8722 96824 3757.7759
111881 8722 1522.9301
29297 8723 3610.9250
8723 77032 7268.2100
109579 8723 9083.9854
111238 8723 4746.1270
8723 113633 6336.5679
28879 8724 3316.2791
54837 8724 3473.8601
98045 8724 5402.9702
103566 8724 8502.9033
111010 8724 4514.6401
8724 126659 9032.5010
27942 8725 9069.4404
55743 8725 7929.3130
77652 8725 8194.6924
81116 8725 8181.8770
8725 111922 370.9460
104290 8726 2107.3230
8726 128931 8830.4941
29831 8727 1597.5720
8727 76760 6934.1548
82829 8727 2498.9680
8727 91779 545.9560
94459 8727 3927.1121
99589 8727 5805.2329
122532 8727 2949.4341
8728 74991 9515.2949
8728 113860 1428.3920
8729 28602 4555.3599
84505 8729 3273.0710
8729 85983 2951.3220
18067 8730 682.6380
8730 46243 3057.6331
8730 89821 4551.6592
98913 8730 5428.7651
101796 8730 1910.5530
107617 8730 7867.9380
115178 8730 1418.9771
125894 8730 7313.5229
22202 8731 8887.1943
8731 51859 5933.6172
56884 8731 6346.0239
89607 8731 7956.6338
9210 8732 6040.8638
8732 34152 4275.3369
69620 8732 6151.3262
8732 71288 4222.7412
8732 100654 7162.6362
114972 8732 8258.6494
8733 78396 5569.5869
100643 8733 1276.5601
8733 104927 5192.8052
8734 26668 8068.5552
36428 8734 1822.5160
77329 8734 1636.2690
85826 8734 6390.1401
28922 8735 7288.3018
8735 34760 3667.9160
75731 8735 7818.5332
8735 97910 6940.9868
8735 120121 3286.2070
66008 8736 2514.9719
104282 8736 354.2190
109244 8736 471.4180
109589 8736 4425.5249
26832 8737 8222.1572
8737 67264 1890.3960
85111 8737 1739.0480
8737 97428 9625.7031
8737 99490 340.3650
8737 115390 8085.0718
118536 8737 7582.3369
43654 8738 6381.2290
48438 8738 4876.7612
8738 52902 3733.6641
70752 8738 3120.3220
8739 31621 2039.3970
36362 8739 4508.6650
8739 64932 8689.9102
8739 120205 5832.3091
129024 8739 2217.8220
8740 104490 9274.8174
8741 12702 7654.8262
15255 8741 3854.0911
8741 50148 8181.3101
8741 77084 7459.4800
81778 8741 38.3590
8741 104523 5999.8428
8741 116897 9303.1426
8741 120259 6979.3462
22148 8742 1802.4020
28100 8742 4345.7959
32570 8742 9494.3184
43675 8742 2156.6211
44441 8742 7333.5669
8742 65302 3919.8430
8742 68441 2895.1311
104018 8742 1740.3149
115302 8742 8175.2432
8743 45382 2520.8340
51505 8743 2080.6799
8743 52938 8776.6670
8743 66905 103.1720
95469 8743 978.2620
123140 8743 3653.4290
126995 8743 6353.1880
127370 8743 4098.5840
85132 8744 8209.1777
8744 87920 3378.2051
92405 8744 5304.8462
8744 107349 4041.4880
8744 110631 5596.0278
8745 18952 4579.6641
8745 30264 4212.6660
8745 39991 1966.4709
8745 44203 2760.9741
8745 62665 4188.4980
65978 8745 2004.8311
74547 8745 1277.1689
80763 8745 3491.6421
8745 93148 1500.5291
95332 8745 3079.5710
8746 28312 353.7900
8747 40291 994.8480
8747 102612 5236.1929
8748 21560 7687.3569
73167 8748 7431.0430
8748 94312 647.6760
8748 95872 9427.6719
95922 8748 5606.2871
113331 8748 3168.5100
126165 8748 4024.7051
8749 27336 4382.9541
37553 8749 5788.0342
8749 59181 5002.9668
8749 87443 552.7350
90378 8749 2141.2219
92216 8749 1617.9030
8749 116028 1278.2660
8750 57574 8035.7798
8751 31835 6922.7500
8751 45565 7836.1060
8751 61939 3631.8081
8751 62907 1502.4139
67279 8751 4565.1240
74325 8751 8114.6309
8751 81918 6779.7402
8752 37546 8753.6221
8752 85906 119.4620
8752 121166 8056.9092
53697 8753 4761.6162
54747 8753 1619.9919
8753 95761 3652.8320
8753 99088 5115.4072
8754 11508 5131.1919
29734 8754 1405.3770
8754 39108 5319.1162
54193 8754 2562.2351
103204 8754 2053.0530
8755 27550 684.8740
8755 53154 7737.9160
68841 8755 8771.4941
8755 106878 7584.1812
8756 12233 6290.8130
17720 8756 653.2680
8756 65060 8183.5249
8756 79861 7908.7158
105949 8756 1931.5341
8756 125229 6219.3052
8757 10808 4831.4658
8757 35622 2283.9919
50104 8757 2367.4651
84018 8757 8850.2324
88732 8757 6849.1162
96235 8757 482.0960
83970 8758 8146.3242
86394 8758 8119.0908
8759 21400 601.5590
113525 8760 8719.5850
19991 8761 2880.7070
8761 28874 4737.9028
63989 8761 2372.4180
8761 67807 7996.1138
75188 8761 9869.0947
8761 102864 3777.7949
122117 8761 3315.2310
8762 47918 4947.6821
8762 75094 8347.2012
8762 81441 578.3720
8762 81973 8148.9092
8763 9334 6085.1172
8764 16747 1866.2180
20854 8764 5733.0898
8764 59284 9611.0674
8764 77556 673.3830
8764 80933 6386.3579
81940 8764 310.9440
8764 103989 8582.0986
8764 120824 834.2450
127681 8764 6530.2490
18388 8765 5929.9180
27917 8765 3118.2371
8765 43280 8897.7139
72162 8765 7296.5020
73008 8765 2483.7061
91075 8765 9379.8105
117444 8765 7959.1792
37650 8766 602.7970
8766 42323 2497.7219
46827 8766 6678.7642
89151 8766 3483.5039
98793 8766 7235.6250
118244 8766 1567.5341
35135 8767 3995.9709
47368 8767 9621.0723
8767 53182 7861.6821
8767 55840 9827.5537
8767 60767 7085.1060
74328 8767 6208.8828
105013 8767 405.9260
19227 8768 5234.0151
8768 27668 4810.3521
34045 8768 4788.4961
49233 8768 3483.4570
8768 64745 6937.7710
91865 8768 5461.8789
8768 94089 2386.1680
8769 33374 7248.7158
8769 39199 6560.3301
39313 8769 5736.7651
40357 8769 6295.3169
88599 8769 5006.6001
89023 8769 8855.0020
102070 8769 7709.3838
122651 8769 2303.1030
123824 8769 1338.7080
18812 8770 7089.1948
37441 8770 2778.6340
45321 8770 1941.5050
64109 8770 2103.2690
106927 8770 9457.3984
8770 107113 7941.3618
8770 116529 1855.2460
8771 39425 1937.3330
97038 8771 3992.6699
8772 78317 8886.6152
15259 8773 1764.8870
8773 38230 1077.7760
8773 66926 7611.8501
8773 78603 4687.1650
8773 105570 8828.1436
8774 25395 2422.2019
55706 8774 1992.0129
8774 102190 4827.9531
122775 8774 1876.3250
8775 70731 7453.8921
8776 36566 7214.1211
8776 57797 9125.0410
74931 8776 6530.5742
88702 8776 2950.8860
95652 8776 5420.3589
39913 8777 1537.1750
68374 8777 4322.2412
69617 8777 3129.7429
13636 8778 6356.6299
8778 14517 8177.3008
36050 8778 2735.2900
88847 8778 9135.2637
119219 8778 2635.1589
16795 8779 7354.9111
8779 23853 8592.6621
8779 44727 576.5210
54929 8779 9210.1572
8779 67866 2133.9470
72190 8779 5030.2061
8780 34559 3202.8269
8780 37235 3536.9141
45361 8780 6795.0928
28551 8781 4280.6030
26029 8782 1148.7640
8782 55204 3998.6101
109439 8782 5625.0991
27475 8783 6087.3179
33782 8783 5990.6230
44640 8783 453.0530
8783 68611 7963.6440
80107 8783 5960.8672
60092 8784 183.5260
8784 78323 9605.0371
8784 82309 2491.4409
9080 8785 3134.4131
8785 23210 7541.7480
49409 8785 4028.6160
8785 60289 9973.0059
8785 99340 3187.8430
8785 104842 2901.5979
8785 117571 8150.3071
8786 24368 2036.8621
8786 40357 5794.3960
60549 8786 629.5250
8786 70488 1361.9871
22854 8787 5004.5532
8787 42543 5279.8242
8787 109371 6392.1929
8788 96957 723.7320
53540 8789 8816.7393
8789 55115 5703.6382
60229 8789 7520.6880
8789 66046 2481.8550
8789 127330 9702.2480
39002 8790 3145.7871
76422 8790 1085.5260
8791 12255 8209.2227
8791 14153 6115.1919
90714 8791 1565.5220
8791 106652 4170.0898
23938 8792 6298.7192
8792 49788 1170.5590
120856 8793 9177.8838
8794 14708 1949.4840
18197 8794 1228.6600
24594 8794 1922.4900
8794 37402 4416.5029
42927 8794 8624.4512
59720 8795 72.7970
8795 68946 2855.9890
80807 8795 661.3130
111164 8795 858.2640
50321 8796 1166.7371
8796 83208 3807.1899
8796 116589 4736.6030
8796 124791 6171.2910
15187 8797 9087.0146
17895 8797 1128.7970
8797 54977 9411.3750
8797 75555 420.1060
8797 91002 9348.7871
97065 8797 6932.0630
8797 103956 5418.3130
114457 8797 9051.0361
8797 118529 2594.2029
8798 55357 6503.8389
9317 8799 9776.6113
8799 76537 8709.3945
84777 8799 8069.3608
8799 97902 3946.7019
117088 8799 7524.4658
8800 38431 1756.2729
62141 8800 5640.9380
114175 8800 9473.9502
8801 100817 2984.9331
12150 8802 1363.7900
23816 8802 1396.4399
85977 8802 7401.4360
86896 8802 9988.2412
8802 125498 3985.5901
8802 126310 2773.7771
8803 30981 649.5550
43035 8803 7360.2061
8803 51689 3940.5149
59742 8804 6973.0972
60291 8804 2096.8091
8804 76867 2628.1580
95444 8804 6060.1118
18258 8805 5741.9580
40888 8805 2039.5330
43986 8805 8996.5703
8805 81032 5090.7461
85244 8805 1487.9490
8805 86930 4414.8838
127297 8805 6658.1338
82033 8806 4082.1521
8806 95032 918.7230
110973 8806 6434.7451
8806 114789 5307.8989
8807 18860 1504.4370
80833 8807 2897.7991
105889 8807 2832.3660
8807 118546 3260.7100
124649 8807 8538.7373
42276 8808 2306.3159
8808 60578 6245.6431
60578 8808 6245.6431
8809 36406 6219.1089
8809 53378 6163.4312
65189 8809 2407.1211
8809 68920 204.6990
90023 8809 1453.5610
8809 96566 5573.0278
8809 103283 81.2570
47424 8810 2546.1260
8810 51706 2178.0659
8810 60306 538.5860
8810 79742 1122.5900
8810 91996 7920.0249
8810 92109 5094.4712
120497 8810 119.1610
8810 125132 5527.1230
8811 22535 6582.4199
84939 8811 7050.3970
8811 86111 2185.2571
91087 8811 3180.9241
37378 8812 485.4720
46631 8812 1136.3540
82002 8812 1989.9091
8812 98536 4034.1541
8813 120344 3837.5420
40141 8814 7766.9712
8814 40996 5089.2432
52654 8814 8660.2100
8814 91120 4012.6140
8814 117900 24.4750
8815 34813 4879.3188
8815 101369 2692.3979
8816 40557 2431.5969
8816 51220 7600.3701
8816 68747 4145.9590
8816 89574 520.9770
8816 104861 7681.6270
9049 8817 2056.3870
8817 30687 3067.1030
8817 65731 2376.0459
8817 75846 2594.9729
97392 8817 6706.0459
97406 8817 2812.4231
106473 8817 205.7960
8818 19718 9341.5586
8818 25825 8339.5459
86160 8818 9304.5693
8818 86569 6391.9561
8818 95546 524.8030
8818 97195 2485.4929
8818 111761 6877.4282
8818 115050 4177.5088
8818 119936 3490.6689
8818 122923 1383.6899
26896 8819 728.0150
74916 8819 9150.6611
8819 75519 8333.6113
8819 93193 8504.7744
8820 44418 5679.6279
8820 46677 8358.0859
8820 66915 5900.4448
8820 71924 8372.0264
8820 81637 3500.8159
8820 82389 5034.3369
8820 91253 1310.6610
98052 8820 3698.7949
8820 99997 7090.7241
8820 112028 6894.1162
8821 19270 8591.1934
8821 25571 2202.0491
38723 8821 3600.1621
8821 48723 1403.6160
64638 8821 2407.8450
8821 94008 5458.0732
53504 8822 9743.1621
8822 70739 4228.7661
97006 8822 1850.0291
8823 50800 2784.3169
61408 8823 9230.6123
8823 84592 1243.8101
8823 96043 9478.1787
19889 8824 5143.8521
8824 77795 206.1940
8825 43926 5082.1968
46066 8825 4294.5132
48787 8825 8539.8047
88331 8825 3586.9709
88480 8825 9974.1406
8825 90953 6897.8921
111365 8825 9487.4160
8826 13802 862.5190
19533 8826 203.9270
8826 84663 5504.5840
115651 8826 8413.2080
8827 16246 4030.9399
19185 8827 1719.7321
8827 19798 5503.9321
26582 8827 925.0570
8827 45947 2827.2771
8827 69026 222.3330
8827 96455 7041.5708
114039 8827 4230.8940
26026 8828 5146.5308
8828 49501 2499.6450
8828 53574 6490.4082
8828 57975 9375.2969
62490 8828 6866.0259
69357 8828 8605.9092
8828 75661 626.1880
8829 101618 1269.2570
8829 102808 3843.5430
8829 107860 5770.0400
8829 112841 1475.4510
8830 24732 1442.0920
32051 8830 64.5540
36166 8830 15.2570
49764 8830 5029.0630
60270 8830 2555.0471
118293 8830 7032.8311
8831 28775 5933.9189
58939 8831 9633.4277
81965 8831 5053.7681
8832 10857 4347.1270
15741 8832 3664.3689
8832 46120 9289.8516
58772 8832 2367.4121
103670 8832 4589.4258
8833 18777 2117.1289
24761 8833 2589.7451
8833 32126 4147.3491
8833 42944 8864.3750
8833 62491 252.6280
8833 125648 9163.3457
127002 8833 5354.7842
18219 8834 9627.9258
8834 52829 8545.7246
8834 71632 7145.8618
8835 24101 750.1870
36049 8835 9171.9131
60417 8835 8415.1191
8835 73189 7110.0820
8835 89357 7458.3062
49754 8837 2406.9221
8838 14200 8552.1738
8838 40080 39.2120
55734 8838 4938.5308
8838 85459 6097.5889
127153 8838 2594.2590
22811 8839 4368.0322
8839 40633 5646.7729
8839 63309 1044.5300
87592 8839 4001.4609
108395 8839 700.5410
8840 43789 5391.6582
8840 56040 182.1820
78036 8840 2506.7451
86508 8840 275.4220
8840 98962 7287.9600
17896 8841 7140.2261
8842 9615 2865.1670
8842 11740 1435.3090
8842 59184 6004.6021
59387 8842 3117.7959
92332 8842 3115.0081
8842 96729 1359.3860
100475 8842 5262.0742
8842 108403 1660.7330
117587 8842 1021.6000
14551 8843 8528.6133
8843 83917 3348.9980
8843 84217 1953.0710
8844 35375 5638.6958
8844 51136 807.3040
59547 8844 4359.9932
8844 61933 4190.8701
65553 8844 846.5160
65972 8844 1814.8770
77479 8844 2804.8120
8844 79708 5957.1279
8845 10368 6182.9092
21906 8845 8451.5850
8845 23980 7001.6582
35097 8845 2700.7219
44244 8845 1668.4780
48752 8845 4909.6680
8846 28556 2882.9041
29449 8846 4175.2231
90490 8846 5185.0898
100868 8846 2687.2161
101580 8846 1315.4490
111030 8846 566.6100
119193 8846 6638.8779
13104 8847 7320.0508
8847 48100 3684.4060
8847 121061 9753.8857
8848 62013 1195.7889
8849 99377 1462.8320
8849 115063 3930.9709
124676 8849 2217.3889
8850 23511 7279.9692
59713 8850 4170.4600
63714 8850 8146.4932
8850 74160 8087.2739
119567 8850 1046.8060
8850 122232 4853.7158
127230 8850 1450.1420
8851 27218 2861.6831
8851 111386 7407.2700
75064 8852 1560.9440
14614 8853 6110.1128
8853 19975 6925.2808
34725 8853 6778.0190
94102 8853 7778.5908
112847 8853 1834.9490
15921 8854 4470.1660
21581 8854 9536.3916
45295 8854 4864.4922
8854 89043 5785.6152
69265 8855 103.0020
125522 8855 1503.3700
16754 8856 5622.0190
19585 8856 6303.7598
120105 8856 1257.2560
83757 8857 6817.8081
86736 8857 7766.5918
8858 19082 7704.5791
50306 8858 1551.5500
76233 8858 274.3890
19243 8859 8238.3623
8859 22628 937.2350
25604 8859 5588.1738
8859 36507 1801.5200
8859 56024 5790.9512
8859 61835 7038.3169
127375 8859 7179.5552
21300 8860 5965.8311
8861 15822 6961.9390
8861 25678 8740.5000
8861 62931 2075.9441
8861 111245 3887.2200
121761 8861 8034.8711
125397 8861 2370.8870
8862 11813 8238.5225
19429 8862 212.1460
8862 32270 6841.0532
46099 8862 7774.9141
63713 8862 7592.9902
8862 100608 5143.0200
109167 8862 394.2680
113730 8862 9096.3604
55118 8863 3281.3911
8863 90073 6698.0278
8863 91956 2869.9680
122651 8863 2615.5520
8864 32210 6980.9722
47344 8864 574.5470
8864 49933 4167.1021
8864 77640 7255.3608
8865 33912 8075.4482
39333 8865 4921.8159
8865 45186 708.9480
8865 50399 3663.6221
8865 86845 6723.3369
8865 96206 6499.8989
8865 104213 3218.2910
12288 8866 3902.8921
8866 29976 2465.7300
34891 8866 180.2310
8866 35667 5159.7441
41833 8866 7058.0259
8866 83934 6583.8032
96465 8866 3194.6150
8867 54653 1945.2650
8867 64073 7338.6768
65078 8867 5923.1138
8867 70148 1302.6700
8867 99785 7629.9429
123369 8867 3516.1040
13512 8868 6445.6909
8868 25400 8024.2109
8868 75250 5128.8169
8868 84820 2243.4341
88137 8868 4722.2388
91840 8868 7998.7852
109717 8868 4858.9858
127480 8868 1703.2111
8869 11298 1089.6851
23629 8869 9026.0879
29435 8869 1474.9250
42655 8869 9165.1328
119327 8869 2183.8730
8869 128832 2828.7549
31179 8870 3187.5940
8870 77423 1200.1250
8870 100825 8563.3994
113709 8870 7090.4858
8870 127609 3665.8550
8871 9413 1259.9821
33753 8871 4766.5830
36351 8871 3240.2339
8871 46807 360.1370
47787 8871 477.5500
51415 8871 5185.4990
8871 61013 7698.8149
62583 8871 8917.0156
8871 62673 6488.1699
8871 75013 5328.7578
103330 8871 2433.1211
111862 8871 5450.2129
125592 8871 3352.9700
12563 8872 78.2900
8872 41793 7693.6470
46578 8872 591.5610
8872 65866 8077.0752
74235 8872 2552.6340
92657 8872 4811.1250
128326 8872 1683.1121
38647 8873 4095.0740
18482 8874 8802.4023
18496 8874 848.2450
8874 36219 559.3310
8874 38351 986.2750
42165 8874 6193.3530
49741 8874 3746.9250
8874 86231 4702.7520
8874 90576 4756.7520
8874 98727 3353.7639
8875 16694 6016.7339
8875 18240 636.6990
49025 8875 4125.1938
63624 8875 6376.8711
79628 8875 1114.2490
8875 108220 9310.6934
8875 121031 6592.0381
8876 44560 31.2660
8876 73730 4437.1489
115686 8876 3765.4280
127253 8876 7790.1191
15272 8877 5059.0288
39694 8877 3975.4280
8877 42476 898.0320
8877 59436 5652.4561
75916 8877 9044.4141
8877 77571 5709.1572
122159 8877 7335.5688
8878 49602 3139.4880
8878 70849 4511.5591
8878 88778 700.1660
113342 8878 8014.1870
16420 8879 6893.5190
23249 8879 9962.0967
26289 8879 2716.9390
8879 53525 4166.6230
8879 123414 5832.2129
8880 40022 3601.8989
8880 40833 2699.7090
8881 12713 6468.9121
15631 8881 243.4450
8881 36890 1592.9330
53471 8881 99.5140
8881 58419 2070.4910
8881 71466 701.3230
8881 119583 2647.1321
8882 13183 385.7060
29477 8882 5138.4722
47198 8882 144.2230
8882 93757 6667.4868
93849 8882 5444.9429
8883 40666 7719.6040
49916 8883 642.9150
8883 96458 6342.9761
8883 98910 3372.0601
8884 40051 9687.3291
8884 54505 4568.4849
61692 8884 3223.9810
74375 8884 5343.1689
8884 121243 1596.3970
8885 51863 6440.5000
56768 8885 1558.3409
8885 93780 9610.5840
98221 8885 3334.0190
8885 101364 4036.7910
107060 8885 4843.8750
8885 125760 16.9950
48240 8886 2385.3560
8886 111765 962.1270
8887 16371 5233.0562
56194 8887 8854.2686
8888 124668 1205.5720
17029 8889 6825.9888
18767 8889 1470.1350
8889 31374 5792.4150
8889 35901 7527.3130
68576 8889 6633.6191
8889 73375 6178.1221
8889 79201 2665.7849
115508 8889 6777.8418
123361 8889 5361.9609
51190 8890 4497.4458
15065 8891 8521.2275
31259 8891 6970.0571
103159 8891 385.8580
8891 122830 8208.5566
10883 8892 1538.5420
8892 52316 3609.8401
8892 55841 6068.0781
8892 60412 3134.9390
61828 8892 50.3400
8892 95550 7626.4199
108314 8892 5261.8750
42486 8893 5900.7109
8893 93518 4179.5630
123797 8894 105.7510
8895 11328 8434.0576
32081 8895 6564.9189
8895 59665 3667.1150
76298 8895 7935.5400
8895 83998 4789.8018
111570 8895 3009.4561
8895 118047 9405.6748
122450 8895 582.2180
122495 8895 3053.1211
8895 122646 6039.2939
39615 8896 9276.6924
45223 8896 8235.2588
59028 8896 5333.4878
93363 8896 4638.6528
13161 8897 8862.3398
51413 8897 9830.9336
83853 8897 3159.8811
8897 125624 5832.3970
28876 8898 216.7930
8898 31338 3884.7900
100231 8898 9887.2910
8898 116309 6342.9849
116611 8898 2469.2200
16624 8899 5538.5830
31547 8899 8909.6768
54487 8899 2611.9919
8899 62146 800.4580
8899 69927 7326.7402
8899 75454 6791.5552
106139 8899 3422.5610
26632 8900 5872.8271
8900 61408 7006.7910
123978 8900 1944.2660
8901 24037 3808.3669
31283 8901 4312.9458
8901 35085 7470.0742
59276 8901 5730.3950
8901 75384 7411.5161
93816 8901 523.1960
119947 8901 4286.0410
8902 25253 6688.2080
27761 8902 8758.4551
8902 44081 9619.5303
8902 54455 3843.2129
8902 67460 137.1470
8902 79644 9450.4639
8902 82438 9519.4463
8902 85599 8485.8965
8902 91062 2183.6089
8902 91923 5920.5879
125633 8902 8373.1865
8902 127567 1042.9460
127567 8902 1042.9460
46986 8903 3911.7700
54837 8903 9952.6230
8903 93753 1001.8010
8903 95063 7228.5811
97453 8903 7279.3638
8903 119946 309.7080
8904 9309 651.1420
16913 8904 5556.5151
8904 20479 6182.5352
42716 8904 7657.9341
64536 8904 7500.7808
8904 74932 2507.2549
87435 8904 4487.2319
8904 126530 4970.8550
13024 8905 8237.6504
13795 8905 1898.7480
8905 16769 8010.4028
52300 8905 2523.6909
8905 58452 8586.9561
8905 104524 4659.5732
128533 8905 4946.5210
8906 28223 9422.3574
67191 8906 6626.3901
88873 8906 4465.9668
8906 99929 7908.2529
13295 8907 1326.3510
22759 8908 2902.9070
88862 8908 8797.7930
8908 94746 2369.2981
56665 8909 1292.7150
30460 8910 5225.9150
8910 52627 2321.9209
8910 68684 4810.8682
95990 8910 2454.4961
8910 106522 2117.6370
8910 123248 5621.9912
8911 66264 7674.1519
8912 25854 6335.8159
36431 8912 3279.9250
85937 8912 7691.2852
53405 8913 8843.0713
102413 8913 283.5090
8914 32030 5178.4932
126489 8914 9597.0732
8915 24009 2182.2571
8916 13596 3188.8960
8916 29458 4637.1172
34370 8916 3285.5649
8916 43350 2474.1069
45506 8916 9296.6904
8916 64615 4412.8159
76812 8916 8439.4316
24861 8917 5214.4048
29845 8917 4837.4219
81815 8917 8117.3120
121989 8917 3635.2151
8918 12727 2135.0820
8918 31591 1926.3790
8918 93349 8861.1299
116548 8919 4457.0029
34009 8920 9253.5996
85136 8920 1315.6270
8920 85955 9090.9932
92315 8920 6890.5288
116289 8920 9453.9697
127592 8920 9281.4971
129100 8920 3226.3450
47360 8921 5250.2471
8921 53433 6972.7832
8921 59308 4585.7690
76001 8921 5533.7559
8921 98417 2151.2759
8922 14868 4182.8418
8922 36384 7716.0132
51771 8922 7856.5239
8922 72758 8819.9590
8922 100432 1001.5780
112944 8922 2846.9829
116730 8922 633.0020
8923 16051 1750.0160
8923 47126 7259.7998
8923 53483 9072.4336
8923 60780 9480.7734
8923 83251 2097.2219
8923 93161 8838.2178
10622 8924 7598.0850
8924 30960 8248.7891
45478 8924 973.3000
58206 8924 2040.8160
8924 92086 7109.9189
8924 95438 7946.6558
52095 8925 1294.4160
111067 8925 941.8980
78656 8926 9554.0010
55285 8927 701.2970
60476 8927 395.8680
99966 8927 8835.4980
8928 21735 6443.9951
38105 8928 5646.1152
43015 8928 5808.2808
56862 8928 1029.7640
8928 72660 1179.8710
8928 73053 475.9090
8928 75723 7728.9580
82863 8928 1412.2360
8928 84814 848.7860
8928 92915 6548.9180
107821 8928 3695.7690
8929 49407 9698.2725
8929 53462 6680.1821
8929 55626 955.5690
8929 57284 8770.7061
